timestamp,open,high,low,close,volume,trade_count,vwap
2022-01-04 19:44:00+00:00,9.83,9.83,9.83,9.83,300,2,9.83
2022-01-05 15:03:00+00:00,9.83,9.83,9.83,9.83,4600,29,9.83
2022-01-05 15:33:00+00:00,9.83,9.83,9.83,9.83,100,1,9.83
2022-01-05 15:47:00+00:00,9.83,9.83,9.83,9.83,112,2,9.83
2022-01-05 16:20:00+00:00,9.83,9.83,9.83,9.83,2188,9,9.83
2022-01-05 16:36:00+00:00,9.85,9.85,9.85,9.85,100,1,9.85
2022-01-05 17:05:00+00:00,9.83,9.83,9.83,9.83,3000,12,9.83
2022-01-05 17:25:00+00:00,9.85,9.85,9.85,9.85,100,1,9.85
2022-01-05 18:01:00+00:00,9.85,9.85,9.85,9.85,100,1,9.85
2022-01-05 18:31:00+00:00,9.85,9.85,9.85,9.85,100,1,9.85
2022-01-05 19:30:00+00:00,9.85,9.85,9.85,9.85,100,1,9.85
2022-01-05 20:01:00+00:00,9.83,9.83,9.83,9.83,4500,14,9.83
2022-01-05 20:09:00+00:00,9.83,9.83,9.83,9.83,5000,16,9.83
2022-01-10 18:50:00+00:00,9.85,9.85,9.85,9.85,15999,35,9.85
2022-01-10 18:51:00+00:00,9.85,9.85,9.85,9.85,467,5,9.85
2022-01-14 15:49:00+00:00,9.9,9.9,9.9,9.9,240,1,9.9
2022-01-18 14:30:00+00:00,9.88,9.88,9.88,9.88,100,1,9.88
2022-01-19 21:00:00+00:00,9.84,9.84,9.84,9.84,283,1,9.84
2022-01-20 14:45:00+00:00,9.86,9.86,9.86,9.86,203,1,9.86
2022-01-24 15:24:00+00:00,9.83,9.83,9.83,9.83,300,2,9.83
2022-01-25 20:04:00+00:00,9.83,9.83,9.83,9.83,50000,1,9.83
2022-01-26 20:31:00+00:00,9.84,9.84,9.84,9.84,100,1,9.84
2022-01-27 19:24:00+00:00,9.84,9.84,9.81,9.83,9100,33,9.82967
2022-01-27 19:25:00+00:00,9.83,9.83,9.83,9.83,10000,35,9.83
2022-01-27 19:26:00+00:00,9.83,9.83,9.83,9.83,5000,28,9.83
2022-01-27 19:27:00+00:00,9.83,9.83,9.83,9.83,12000,29,9.83
2022-01-27 19:30:00+00:00,9.83,9.86,9.83,9.86,21900,179,9.834537
2022-01-27 19:31:00+00:00,9.83,9.83,9.83,9.83,10000,1,9.83
2022-01-28 15:56:00+00:00,9.83,9.83,9.83,9.83,20000,3,9.83
2022-01-28 15:57:00+00:00,9.84,9.84,9.84,9.84,400,1,9.84
2022-01-28 16:02:00+00:00,9.83,9.83,9.83,9.83,10000,1,9.83
2022-02-01 15:40:00+00:00,9.86,9.86,9.86,9.86,100,1,9.86
2022-02-01 20:02:00+00:00,9.86,9.86,9.86,9.86,500,1,9.86
