timestamp,open,high,low,close,volume,trade_count,vwap
2022-03-31 14:04:00+00:00,25.02,25.02,25.02,25.02,200,2,25.02
2022-03-31 14:56:00+00:00,25.02,25.02,25.02,25.02,1587188,1,25.02
2022-03-31 17:25:00+00:00,25.0044,25.02,25.0044,25.02,1037,2,25.007228
2022-03-31 19:24:00+00:00,25.03,25.03,25.03,25.03,338,2,25.025974
2022-03-31 19:27:00+00:00,25.03,25.03,25.03,25.03,977,1,25.03
2022-04-01 15:28:00+00:00,25.05,25.05,25.05,25.05,573613,1,25.05
2022-04-01 15:54:00+00:00,25.069,25.08,25.053,25.06,4448,31,25.064893
2022-04-01 17:11:00+00:00,25.08,25.09,25.065,25.065,1509,15,25.079672
2022-04-01 17:13:00+00:00,25.075,25.075,25.075,25.075,925,1,25.075
2022-04-01 17:16:00+00:00,25.089,25.09,25.089,25.09,1785,18,25.088805
2022-04-01 17:41:00+00:00,25.089,25.09,25.065,25.09,980,9,25.078673
2022-04-01 17:42:00+00:00,25.089,25.09,25.065,25.09,1060,7,25.08184
2022-04-01 17:44:00+00:00,25.089,25.09,25.065,25.065,1327,7,25.075512
2022-04-01 17:46:00+00:00,25.089,25.09,25.065,25.09,1254,7,25.081168
2022-04-01 17:49:00+00:00,25.0657,25.0657,25.0657,25.0657,868,1,25.0657
2022-04-01 17:52:00+00:00,25.065,25.065,25.065,25.065,774,1,25.065
2022-04-01 17:53:00+00:00,25.09,25.11,25.0687,25.085,1276,9,25.084852
2022-04-01 18:44:00+00:00,25.089,25.09,25.065,25.09,1756,15,25.078155
2022-04-01 18:46:00+00:00,25.0712,25.0712,25.0712,25.0712,1058,1,25.0712
2022-04-01 18:49:00+00:00,25.0712,25.0712,25.0712,25.0712,1326,1,25.0712
2022-04-01 18:51:00+00:00,25.09,25.09,25.0745,25.0745,2440,24,25.08225
2022-04-01 18:53:00+00:00,25.0705,25.0705,25.0705,25.0705,1402,1,25.0705
2022-04-01 18:55:00+00:00,25.09,25.1,25.07,25.09,2676,29,25.081114
2022-04-01 18:59:00+00:00,25.099,25.1,25.075,25.1,1846,13,25.089992
2022-04-01 19:01:00+00:00,25.09,25.1,25.0787,25.0787,2613,21,25.089576
2022-04-01 19:02:00+00:00,25.09,25.1,25.0787,25.0787,2646,21,25.089063
2022-04-01 19:06:00+00:00,25.09,25.1,25.075,25.1,2660,19,25.088853
2022-04-01 19:07:00+00:00,25.09,25.1,25.0787,25.1,2847,23,25.088728
2022-04-01 19:08:00+00:00,25.0761,25.0761,25.0761,25.0761,1194,1,25.0761
2022-04-01 19:09:00+00:00,25.0761,25.0761,25.0761,25.0761,895,1,25.0761
2022-04-01 19:10:00+00:00,25.0761,25.0761,25.0761,25.0761,806,1,25.0761
