timestamp,open,high,low,close,volume,trade_count,vwap
2021-04-21 17:50:00+00:00,25.43,25.43,25.43,25.43,200,1,25.43
2021-04-21 18:50:00+00:00,25.43,25.43,25.42,25.42,200,2,25.425
2021-04-21 19:30:00+00:00,25.44,25.44,25.44,25.44,119,2,25.44
2021-04-22 18:59:00+00:00,25.55,25.55,25.55,25.55,770,6,25.55
2021-04-23 15:19:00+00:00,25.56,25.56,25.56,25.56,18828,1,25.56
2021-04-23 18:52:00+00:00,25.555,25.59,25.555,25.59,2135,14,25.584459
2021-04-23 18:54:00+00:00,25.555,25.58,25.555,25.58,723,7,25.576542
2021-04-26 19:33:00+00:00,25.56,25.56,25.56,25.56,392,3,25.56
2021-04-28 14:30:00+00:00,25.54,25.54,25.53,25.54,600,6,25.538333
2021-04-29 15:01:00+00:00,25.49,25.49,25.49,25.49,100,1,25.49
2021-04-29 15:48:00+00:00,25.49,25.49,25.49,25.49,200,2,25.49
2021-04-29 16:08:00+00:00,25.5,25.51,25.5,25.5,800,8,25.50125
2021-04-29 17:38:00+00:00,25.46,25.46,25.46,25.46,235,3,25.461489
2021-04-29 18:42:00+00:00,25.47,25.47,25.47,25.47,100,1,25.47
2021-04-29 19:52:00+00:00,25.47,25.48,25.47,25.48,339,4,25.473894
2021-04-30 13:37:00+00:00,25.4,25.4,25.4,25.4,100,1,25.4
2021-04-30 15:38:00+00:00,25.46,25.46,25.46,25.46,300,3,25.46
2021-04-30 16:01:00+00:00,25.46,25.46,25.46,25.46,500,5,25.46
2021-04-30 16:32:00+00:00,25.46,25.46,25.46,25.46,800,8,25.46
2021-04-30 17:16:00+00:00,25.46,25.46,25.46,25.46,200,2,25.46
2021-04-30 17:27:00+00:00,25.47,25.47,25.47,25.47,400,4,25.47
2021-04-30 17:44:00+00:00,25.46,25.46,25.46,25.46,700,7,25.46
2021-04-30 18:00:00+00:00,25.46,25.46,25.46,25.46,1000,10,25.46
2021-04-30 18:07:00+00:00,25.46,25.47,25.46,25.46,3436,32,25.464775
2021-04-30 18:13:00+00:00,25.46,25.46,25.46,25.46,400,4,25.46
2021-04-30 18:18:00+00:00,25.46,25.46,25.46,25.46,500,5,25.46
2021-04-30 18:26:00+00:00,25.46,25.46,25.46,25.46,1500,15,25.46
2021-04-30 18:45:00+00:00,25.45,25.45,25.45,25.45,100,1,25.45
2021-04-30 18:46:00+00:00,25.46,25.46,25.46,25.46,500,5,25.46
2021-04-30 18:51:00+00:00,25.46,25.46,25.46,25.46,500,5,25.46
2021-04-30 18:56:00+00:00,25.45,25.45,25.45,25.45,400,4,25.45
2021-04-30 18:59:00+00:00,25.45,25.45,25.45,25.45,100,1,25.45
2021-04-30 19:00:00+00:00,25.46,25.46,25.46,25.46,1400,14,25.46
2021-04-30 19:12:00+00:00,25.46,25.46,25.46,25.46,1100,11,25.46
2021-04-30 19:21:00+00:00,25.46,25.46,25.46,25.46,1100,11,25.46
2021-04-30 19:30:00+00:00,25.46,25.46,25.46,25.46,1000,10,25.46
2021-04-30 19:38:00+00:00,25.46,25.46,25.46,25.46,800,8,25.46
2021-04-30 19:45:00+00:00,25.46,25.46,25.46,25.46,700,6,25.46
2021-04-30 19:49:00+00:00,25.46,25.46,25.46,25.46,500,5,25.46
2021-04-30 19:52:00+00:00,25.46,25.46,25.46,25.46,400,4,25.46
2021-04-30 19:55:00+00:00,25.46,25.46,25.46,25.46,400,4,25.46
2021-04-30 19:57:00+00:00,25.46,25.46,25.46,25.46,300,3,25.46
2021-04-30 19:58:00+00:00,25.46,25.46,25.46,25.46,200,2,25.46
2021-04-30 19:59:00+00:00,25.46,25.46,25.46,25.46,200,2,25.46
2021-05-03 16:45:00+00:00,25.42,25.42,25.42,25.42,150,2,25.416667
2021-05-03 18:54:00+00:00,25.46,25.47,25.455,25.46,5081,35,25.463308
2021-05-04 18:15:00+00:00,25.48,25.49,25.48,25.48,507,6,25.48211
2021-05-04 19:45:00+00:00,25.4793,25.4793,25.4793,25.4793,1766,2,25.478541
2021-05-05 14:34:00+00:00,25.5,25.5,25.5,25.5,315,4,25.500476
2021-05-05 15:10:00+00:00,25.51,25.51,25.51,25.51,302,4,25.513361
2021-05-07 15:27:00+00:00,25.54,25.54,25.54,25.54,200,2,25.54
2021-05-07 17:18:00+00:00,25.55,25.55,25.55,25.55,152,2,25.553421
2021-05-07 17:43:00+00:00,25.535,25.56,25.535,25.5592,2472,26,25.554333
2021-05-07 17:45:00+00:00,25.535,25.55,25.535,25.55,723,8,25.548212
2021-05-07 18:01:00+00:00,25.55,25.56,25.55,25.5592,983,12,25.551752
2021-05-07 18:08:00+00:00,25.55,25.55,25.55,25.55,100,1,25.55
2021-05-07 19:09:00+00:00,25.525,25.525,25.525,25.525,145,1,25.525
2021-05-10 15:15:00+00:00,25.535,25.535,25.535,25.535,292,1,25.535
2021-05-10 18:42:00+00:00,25.48,25.48,25.48,25.48,146,2,25.48
2021-05-10 18:46:00+00:00,25.491,25.491,25.491,25.491,1250,1,25.491
2021-05-11 15:08:00+00:00,25.48,25.48,25.48,25.48,176,1,25.48
2021-05-11 19:56:00+00:00,25.53,25.53,25.52,25.53,640,9,25.525922
2021-05-12 13:34:00+00:00,25.51,25.51,25.51,25.51,194,1,25.51
2021-05-12 14:22:00+00:00,25.45,25.45,25.45,25.45,135,1,25.45
2021-05-12 16:50:00+00:00,25.465,25.5,25.465,25.4989,3600,29,25.493258
2021-05-12 17:05:00+00:00,25.49,25.51,25.49,25.4989,4300,35,25.498793
2021-05-12 17:32:00+00:00,25.475,25.5,25.475,25.5,1060,11,25.499068
2021-05-12 19:13:00+00:00,25.48,25.49,25.48,25.49,460,4,25.487635
2021-05-13 15:25:00+00:00,25.47,25.48,25.47,25.48,510,4,25.474118
2021-05-13 18:19:00+00:00,25.48,25.5,25.48,25.4889,4700,40,25.48975
2021-05-13 18:54:00+00:00,25.465,25.49,25.465,25.49,676,7,25.488762
2021-05-14 16:05:00+00:00,25.51,25.51,25.51,25.51,200,2,25.51
2021-05-14 17:33:00+00:00,25.5,25.51,25.5,25.5,2140,22,25.5068
2021-05-14 17:53:00+00:00,25.5,25.51,25.5,25.5089,2800,23,25.507088
2021-05-14 18:00:00+00:00,25.5,25.51,25.5,25.5089,1050,12,25.505755
2021-05-14 18:30:00+00:00,25.5,25.5,25.5,25.5,158,2,25.503671
2021-05-17 13:28:00+00:00,25.52,25.52,25.52,25.52,105,5,25.52
2021-05-17 13:30:00+00:00,25.45,25.45,25.45,25.45,128,3,25.465313
2021-05-17 19:26:00+00:00,25.485,25.52,25.485,25.485,1522,17,25.51306
2021-05-18 16:51:00+00:00,25.485,25.485,25.485,25.485,225,1,25.485
2021-05-19 17:20:00+00:00,25.51,25.52,25.485,25.485,3625,20,25.509466
2021-05-19 17:28:00+00:00,25.51,25.52,25.48,25.48,4100,32,25.512449
2021-05-19 17:30:00+00:00,25.51,25.51,25.51,25.51,700,8,25.511271
2021-05-19 17:40:00+00:00,25.51,25.51,25.5,25.5089,2522,19,25.510967
2021-05-19 17:55:00+00:00,25.5,25.51,25.5,25.5089,2052,17,25.508917
2021-05-19 19:28:00+00:00,25.48,25.49,25.48,25.4891,1500,15,25.486367
2021-05-19 19:59:00+00:00,25.48,25.48,25.48,25.48,150,1,25.48
2021-05-20 14:12:00+00:00,25.5393,25.5393,25.5393,25.5393,353,1,25.5393
2021-05-20 15:38:00+00:00,25.54,25.54,25.53,25.54,3000,22,25.53849
2021-05-20 16:20:00+00:00,25.54,25.55,25.54,25.54,2700,19,25.545889
2021-05-20 18:06:00+00:00,25.515,25.55,25.515,25.5489,2700,19,25.545333
2021-05-21 14:54:00+00:00,25.532,25.532,25.532,25.532,412,1,25.532
2021-05-21 19:12:00+00:00,25.55,25.55,25.55,25.55,867,8,25.550773
2021-05-25 17:04:00+00:00,25.56,25.56,25.56,25.56,100,1,25.56
2021-05-25 18:42:00+00:00,25.57,25.57,25.57,25.57,200,2,25.57
2021-05-25 19:30:00+00:00,25.58,25.58,25.58,25.58,180,2,25.58
2021-05-25 19:34:00+00:00,25.58,25.58,25.58,25.58,100,1,25.58
2021-05-27 13:28:00+00:00,25.62,25.62,25.62,25.62,100,1,25.62
2021-05-27 13:30:00+00:00,25.61,25.61,25.61,25.61,992,2,25.610101
2021-05-27 13:34:00+00:00,25.61,25.61,25.61,25.61,300,3,25.61
2021-05-28 15:36:00+00:00,25.62,25.63,25.595,25.595,6400,40,25.619919
2021-05-28 19:28:00+00:00,25.61,25.62,25.61,25.6188,2558,18,25.615319
2021-05-28 19:38:00+00:00,25.61,25.61,25.6,25.6089,3498,29,25.608528
2021-06-01 14:20:00+00:00,25.595,25.62,25.595,25.62,340,4,25.616538
2021-06-01 15:15:00+00:00,25.62,25.62,25.62,25.62,205,3,25.620244
2021-06-02 13:28:00+00:00,25.66,25.66,25.66,25.66,100,1,25.66
2021-06-02 16:17:00+00:00,25.62,25.62,25.61,25.61,347,3,25.615764
2021-06-02 18:54:00+00:00,25.66,25.67,25.66,25.66,5350,35,25.666751
2021-06-03 14:13:00+00:00,25.66,25.66,25.66,25.66,176,2,25.664318
2021-06-03 14:55:00+00:00,25.66,25.66,25.66,25.66,250,4,25.661904
2021-06-04 13:54:00+00:00,25.71,25.71,25.71,25.71,154,3,25.713489
2021-06-04 15:13:00+00:00,25.72,25.72,25.72,25.72,203,3,25.720148
2021-06-08 14:16:00+00:00,25.735,25.735,25.735,25.735,174,1,25.735
2021-06-08 16:27:00+00:00,25.76,25.77,25.76,25.77,1325,9,25.765306
2021-06-09 14:18:00+00:00,25.85,25.858,25.825,25.85,2200,8,25.835136
2021-06-09 19:36:00+00:00,25.89,25.89,25.89,25.89,770,6,25.89
2021-06-10 17:17:00+00:00,25.92,25.92,25.92,25.92,500,5,25.92
2021-06-10 19:57:00+00:00,25.92,25.92,25.9177,25.9177,606,8,25.918895
2021-06-17 16:32:00+00:00,25.84,25.84,25.84,25.84,104,1,25.84
2021-06-18 19:31:00+00:00,25.82,25.82,25.82,25.82,482,4,25.82
2021-06-21 14:27:00+00:00,25.77,25.77,25.77,25.77,108,2,25.77
2021-06-21 16:20:00+00:00,25.77,25.77,25.77,25.77,776,7,25.770979
2021-06-21 16:52:00+00:00,25.77,25.77,25.77,25.77,125,1,25.77
2021-06-21 19:59:00+00:00,25.77,25.77,25.77,25.77,500,3,25.77
2021-06-22 15:05:00+00:00,25.75,25.75,25.75,25.75,109,1,25.75
2021-06-23 19:04:00+00:00,25.66,25.66,25.66,25.66,700,5,25.66
2021-06-23 19:33:00+00:00,25.665,25.67,25.665,25.67,582,4,25.667423
2021-06-23 19:40:00+00:00,25.665,25.67,25.665,25.665,750,8,25.666
2021-06-23 19:46:00+00:00,25.66,25.66,25.66,25.66,902,8,25.660022
2021-06-24 19:36:00+00:00,25.68,25.68,25.68,25.68,390,4,25.682308
2021-06-25 14:50:00+00:00,25.65,25.65,25.65,25.65,191,2,25.654764
2021-06-25 19:38:00+00:00,25.63,25.64,25.63,25.64,1656,14,25.638188
2021-06-28 13:55:00+00:00,25.71,25.71,25.71,25.71,171,2,25.71
2021-06-29 18:56:00+00:00,25.665,25.7,25.665,25.7,4700,39,25.694909
2021-07-01 18:32:00+00:00,25.675,25.71,25.675,25.675,5592,46,25.70456
2021-07-01 18:40:00+00:00,25.7,25.71,25.7,25.7089,6400,52,25.707352
2021-07-01 18:46:00+00:00,25.7,25.71,25.7,25.7089,3200,31,25.707383
2021-07-02 19:18:00+00:00,25.75,25.76,25.75,25.76,4658,32,25.758497
2021-07-06 16:14:00+00:00,25.83,25.83,25.83,25.83,185,2,25.834135
2021-07-06 18:26:00+00:00,25.766,25.766,25.766,25.766,266,1,25.766
2021-07-09 18:00:00+00:00,25.94,25.94,25.94,25.94,243,2,25.94
2021-07-12 14:35:00+00:00,25.95,25.95,25.95,25.95,211,1,25.95
2021-07-15 17:20:00+00:00,25.965,25.965,25.965,25.965,292,1,25.965
2021-07-16 19:31:00+00:00,26.0,26.0,26.0,26.0,193,3,25.999585
2021-07-19 17:33:00+00:00,26.045,26.045,26.045,26.045,270,1,26.045
2021-07-20 13:35:00+00:00,26.035,26.07,25.99,25.9901,4678,39,26.01635
2021-07-21 14:21:00+00:00,26.0293,26.0293,26.0293,26.0293,203,2,26.028793
2021-07-21 14:41:00+00:00,26.01,26.01,26.01,26.01,146,2,26.01
2021-07-21 19:10:00+00:00,25.95,25.95,25.95,25.95,119,2,25.948419
2021-07-23 18:42:00+00:00,25.96,25.96,25.96,25.96,100,1,25.96
2021-07-27 14:03:00+00:00,25.945,25.945,25.945,25.945,385,1,25.945
2021-07-27 14:31:00+00:00,25.91,25.91,25.91,25.91,194,3,25.91
2021-07-28 16:05:00+00:00,25.87,25.87,25.87,25.87,1095,1,25.87
2021-07-30 14:31:00+00:00,25.94,25.94,25.94,25.94,422,6,25.942891
2021-07-30 15:13:00+00:00,25.89,25.89,25.88,25.88,392,3,25.885102
2021-08-03 13:51:00+00:00,25.949,25.95,25.949,25.95,600,6,25.949833
2021-08-03 14:03:00+00:00,25.935,25.935,25.935,25.935,100,1,25.935
2021-08-10 18:28:00+00:00,25.83,25.85,25.83,25.8499,500,5,25.84578
2021-08-13 15:38:00+00:00,25.79,25.79,25.77,25.77,580,3,25.776897
2021-08-13 16:52:00+00:00,25.81,25.81,25.81,25.81,119,2,25.811597
2021-08-16 15:56:00+00:00,25.78,25.78,25.78,25.78,156,2,25.78359
2021-08-16 17:24:00+00:00,25.765,25.789,25.765,25.789,302,4,25.778079
2021-08-17 18:08:00+00:00,25.78,25.78,25.7799,25.7799,610,8,25.77995
2021-08-17 18:37:00+00:00,25.73,25.73,25.73,25.73,144,2,25.73
2021-08-19 16:52:00+00:00,25.77,25.77,25.77,25.77,166,2,25.77
2021-08-19 19:31:00+00:00,25.76,25.76,25.76,25.76,194,2,25.764845
2021-08-20 14:45:00+00:00,25.77,25.78,25.77,25.77,5644,40,25.776249
2021-08-25 15:40:00+00:00,25.69,25.7,25.69,25.7,769,6,25.6987
2021-08-26 13:30:00+00:00,25.7,25.7,25.7,25.7,326,2,25.7
2021-08-26 14:27:00+00:00,25.69,25.69,25.69,25.69,110,1,25.69
2021-08-26 18:51:00+00:00,25.67,25.67,25.65,25.65,400,3,25.665
2021-08-27 18:47:00+00:00,25.73,25.73,25.73,25.73,356,5,25.726292
2021-08-30 18:06:00+00:00,25.67,25.67,25.66,25.67,5144,44,25.665078
2021-09-07 13:30:00+00:00,25.62,25.62,25.62,25.62,1374,4,25.619985
2021-09-07 13:33:00+00:00,25.58,25.58,25.575,25.58,2000,12,25.57975
2021-09-10 13:30:00+00:00,25.67,25.67,25.67,25.67,105,1,25.67
2021-09-10 18:34:00+00:00,25.6,25.6,25.6,25.6,136,2,25.6
2021-09-13 16:34:00+00:00,25.655,25.68,25.655,25.6665,1967,19,25.669845
2021-09-15 16:27:00+00:00,25.61,25.61,25.61,25.61,337,4,25.61
2021-09-17 15:42:00+00:00,25.615,25.615,25.615,25.615,100,1,25.615
2021-09-17 19:34:00+00:00,25.66,25.66,25.66,25.66,975,9,25.66
2021-09-17 19:56:00+00:00,25.618,25.618,25.618,25.618,246,1,25.618
2021-09-20 14:02:00+00:00,25.66,25.66,25.66,25.66,176,1,25.66
2021-09-20 15:12:00+00:00,25.63,25.66,25.63,25.66,500,4,25.6507
2021-09-20 15:58:00+00:00,25.6787,25.69,25.6626,25.6626,780,4,25.682286
2021-09-21 17:17:00+00:00,25.61,25.61,25.61,25.61,156,1,25.61
2021-09-22 19:36:00+00:00,25.64,25.66,25.64,25.66,975,9,25.653846
2021-09-24 14:25:00+00:00,25.5,25.5,25.5,25.5,174,1,25.5
2021-09-28 17:05:00+00:00,25.38,25.38,25.38,25.38,102,2,25.38
2021-09-28 17:18:00+00:00,25.3699,25.37,25.3699,25.37,834,8,25.36995
2021-09-28 18:58:00+00:00,25.33,25.33,25.33,25.33,115,2,25.33
2021-09-30 15:27:00+00:00,25.36,25.36,25.36,25.36,110,2,25.360909
2021-09-30 15:31:00+00:00,25.36,25.37,25.36,25.37,812,7,25.366305
2021-10-01 15:11:00+00:00,25.35,25.35,25.325,25.325,500,5,25.345
2021-10-05 19:21:00+00:00,25.305,25.305,25.305,25.305,214,1,25.305
2021-10-06 16:57:00+00:00,25.31,25.31,25.31,25.31,6130,1,25.31
2021-10-06 18:38:00+00:00,25.32,25.33,25.32,25.325,784,8,25.322985
2021-10-07 14:53:00+00:00,25.3,25.3,25.3,25.3,132,2,25.3
2021-10-07 19:21:00+00:00,25.2894,25.2894,25.2894,25.2894,1000,1,25.2894
2021-10-08 15:23:00+00:00,25.24,25.24,25.24,25.24,551,2,25.24
